5531,Nordin Mariam,40,Malacca,FPTT,5,RM500
5532,Charlie Lewis,26,Malacca,FTKEK,6,RM500
5533,James Masyitah,25,Selangor,FTKEK,1,RM500
5534,Olivia Huda,26,Terengganu,FPTT,3,RM1500
5535,Zayd Johnson,33,Kedah,FTMK,7,RM1500
5536,Hamza Zuhairy,19,Johor,FTKEK,7,RM1000
5537,Mustafa Sumayyah,44,Kedah,FTMK,3,RM1000
5538,Muhamad Robinson,40,Kedah,FPTT,8,RM500
5539,Ava Hall,48,Selangor,FPTT,4,RM1500
5540,Emily Zuraidah,31,Selangor,FTKEK,8,RM500
5541,Sophie Williams,38,Selangor,FTKEK,2,RM1000
5542,Jacob Fatimah,34,Terengganu,FTMK,7,RM1000
5543,Sophie Layla,29,Selangor,FPTT,6,RM1500
5544,Isla Sabrina,46,Selangor,FTKEK,5,RM500
5545,Jibril Mastura,37,Terengganu,FPTT,7,RM1500
5546,Amelia Naima,22,Johor,FTKEK,9,RM1500
5547,Tariq Asraf,19,Terengganu,FPTT,4,RM1000
5548,Abdul Munira,42,Terengganu,FTKEK,8,RM1500
5549,Wan Taylor,45,Johor,FTMK,9,RM1500
5550,Harry Amina,44,Johor,FPTT,6,RM1500
5551,Anwar Davies,22,Selangor,FPTT,2,RM1500
5552,Kasturi Johnson,36,Selangor,FTKEK,1,RM500
5553,Muhamad Mariam,45,Johor,FPTT,4,RM1500
5554,Tariq Edwards,20,Johor,FPTT,4,RM1000
5555,Sophie Masyitah,40,Malacca,FTKEK,8,RM1000
5556,Ali Smith,48,Johor,FTKEK,3,RM1000
5557,Abdul Liyana,45,Selangor,FTMK,2,RM1000
5558,James Green,26,Terengganu,FPTT,2,RM500
5559,Idris Syerina,28,Terengganu,FTKEK,6,RM1000
5560,George Naima,20,Selangor,FTKEK,4,RM1000
5561,Isabella Singh,44,Terengganu,FTKEK,1,RM1500
5562,Adam Zuraidah,46,Kedah,FPTT,5,RM500
5563,Jack Murphy,26,Selangor,FPTT,6,RM1500
5564,Bilal Fatimah,23,Terengganu,FTKEK,7,RM1000
5565,Yusuf Layla,33,Malacca,FTKEK,6,RM1500
5566,Amelia Evans,48,Johor,FTMK,9,RM500
5567,Nordin Sara,38,Johor,FTKEK,7,RM500
5568,Sophia Lubna,37,Selangor,FTKEK,9,RM1500
5569,Nik Haikal,48,Johor,FTKEK,2,RM1500
5570,Jacob Haziq,29,Malacca,FPTT,2,RM1000
5571,Freddie Davies,20,Johor,FTMK,7,RM1000
5572,Harry Hall,35,Selangor,FTMK,6,RM1000
5573,Ismail Munira,23,Selangor,FPTT,6,RM500
5574,Rashid Najiah,23,Kedah,FPTT,2,RM1000
5575,Emily Haikal,24,Johor,FPTT,2,RM500
5576,Harry Hall,30,Selangor,FTMK,4,RM1000
5577,Nik Lewis,41,Terengganu,FTMK,1,RM1500
5578,Yusuf Nour,39,Terengganu,FTKEK,7,RM1000
5579,Muhamad Cooper,35,Johor,FTKEK,5,RM500
5580,Hassan Sara,35,Malacca,FPTT,8,RM500
5581,Abdullah Walker,22,Terengganu,FTMK,1,RM1000
5582,Zayd Taylor,36,Selangor,FTMK,3,RM1000
5583,Amelia Davies,45,Kedah,FTMK,6,RM1000
5584,Amelia Edwards,43,Johor,FPTT,9,RM1500
5585,James Murphy,31,Terengganu,FPTT,8,RM1500
5586,Khalid Huda,40,Johor,FTMK,2,RM1500
5587,Bilal Khairul,29,Malacca,FTKEK,8,RM500
5588,Sophia Sara,45,Selangor,FTKEK,2,RM500
5589,Isla Mastura,30,Johor,FTKEK,1,RM500
5590,Anwar Mariam,45,Johor,FTMK,5,RM1000
5591,Sulaiman Murphy,36,Malacca,FTMK,2,RM1500
5592,Nasir Ahnaf,40,Selangor,FTMK,2,RM1500
5593,Anwar Zahra,19,Malacca,FTMK,5,RM1500
5594,Mustafa Liyana,39,Kedah,FTKEK,5,RM1000
5595,Nik Asraf,34,Selangor,FTMK,5,RM1500
5596,Omar Williams,21,Selangor,FTKEK,3,RM1000
5597,Rashid Evans,31,Selangor,FPTT,5,RM1000
5598,Freddie Johnson,47,Terengganu,FTKEK,8,RM1000
5599,Alfie White,31,Terengganu,FTMK,5,RM500
5600,Jacob Sumayyah,29,Johor,FTMK,6,RM500
5601,James Wright,35,Malacca,FPTT,2,RM1500
5602,Harry Liyana,40,Kedah,FTKEK,1,RM500
5603,Mia Zuhairy,39,Terengganu,FPTT,1,RM500
5604,Jibril Wilson,44,Selangor,FTKEK,8,RM500
5605,Harry Aisha,40,Johor,FTKEK,7,RM500
5606,Raja Hana,27,Malacca,FTMK,6,RM1000
5607,Isla Taylor,37,Kedah,FPTT,4,RM500
5608,Rashid Naima,47,Selangor,FTKEK,1,RM500
5609,Najib Farida,38,Selangor,FTMK,9,RM1500
5610,Omar Munira,46,Selangor,FTKEK,1,RM1500
5611,Isabella Sabrina,39,Malacca,FTKEK,9,RM1500
5612,Rashid Williams,23,Johor,FTMK,1,RM500
5613,Omar Williams,43,Selangor,FTMK,6,RM1000
5614,George Sara,44,Terengganu,FTKEK,6,RM1000
5615,Ahmed Nour,46,Selangor,FTMK,7,RM1500
5616,Jibril Sara,32,Malacca,FTKEK,7,RM500
5617,Raja Fatima,27,Selangor,FTMK,9,RM500
5618,James Haziq,34,Johor,FTMK,1,RM1500
5619,Poppy Zuhairy,24,Johor,FPTT,6,RM1000
5620,Idris Davies,39,Selangor,FPTT,2,RM1500
5621,Amsyar Fatimah,21,Terengganu,FTKEK,7,RM1000
5622,Najib Walker,21,Selangor,FTMK,5,RM1000
5623,Emily Lubna,42,Malacca,FTKEK,5,RM500
5624,Ahmed Brown,22,Malacca,FPTT,7,RM1000
5625,Freddie Singh,27,Selangor,FPTT,4,RM500
5626,George Huda,19,Terengganu,FTMK,4,RM1000
5627,Ismail White,41,Terengganu,FTMK,5,RM500
5628,Jacob Hall,45,Selangor,FTKEK,3,RM1000
5629,Poppy Robinson,41,Kedah,FPTT,3,RM500
5630,Sulaiman Sara,29,Terengganu,FTKEK,7,RM500
5631,George Najiah,47,Johor,FTMK,9,RM1000
5632,Wan Hana,41,Selangor,FTMK,5,RM1000
5633,Amelia Zuraidah,21,Selangor,FTMK,8,RM1000
5634,Jack Lubna,33,Kedah,FTKEK,4,RM500
5635,Abdul Nour,39,Kedah,FTMK,1,RM500
5636,Mahathir Syerina,23,Terengganu,FTMK,9,RM1000
5637,Poppy Hana,45,Kedah,FTMK,3,RM500
5638,Sophie White,25,Selangor,FPTT,3,RM500
5639,Harry Davies,31,Kedah,FTKEK,2,RM500
5640,Alfie Patel,43,Selangor,FTMK,2,RM500
5641,Zayd Yasmin,23,Terengganu,FTMK,1,RM1000
5642,Jack Munira,46,Johor,FPTT,4,RM1000
5643,Muhammad Syarif,23,Johor,FTKEK,4,RM1500
5644,Ibrahim Khadijah,22,Malacca,FPTT,8,RM1500
5645,Noah Khairul,29,Terengganu,FTMK,8,RM1000
5646,Tariq Amina,42,Johor,FPTT,6,RM1500
5647,Isla Lewis,26,Johor,FPTT,8,RM1000
5648,Oscar Amina,23,Johor,FTKEK,5,RM1500
5649,Abdullah Hall,48,Kedah,FTKEK,2,RM500
5650,Ali Fatimah,34,Johor,FPTT,9,RM1500
5651,Idris Mastura,35,Kedah,FTKEK,7,RM1500
5652,Olivia Masyitah,41,Malacca,FPTT,2,RM1500
5653,Abdul Lewis,32,Malacca,FPTT,8,RM500
5654,Isla Safiya,26,Selangor,FTMK,8,RM1000
5655,Yusuf Thompson,34,Terengganu,FTMK,1,RM500
5656,Ahmed Evans,38,Johor,FTMK,8,RM1500
5657,Mia Khairul,25,Terengganu,FTMK,2,RM1000
5658,Oscar Najiah,43,Terengganu,FTKEK,5,RM1500
5659,Anwar Liyana,41,Selangor,FPTT,3,RM1000
5660,Alfie Yasmin,33,Kedah,FPTT,3,RM1000
5661,Oscar Fatimah,44,Selangor,FPTT,3,RM1500
5662,James Sumayyah,33,Johor,FTKEK,4,RM1500
5663,Harry Williams,20,Johor,FPTT,4,RM1000
5664,Anwar Syarif,31,Kedah,FTKEK,6,RM500
5665,Ismail Ahnaf,45,Terengganu,FTMK,3,RM1000
5666,Amelia Taylor,21,Terengganu,FTMK,2,RM500
5667,Isla Fatimah,33,Johor,FPTT,3,RM1500
5668,Anwar Mariam,38,Terengganu,FPTT,3,RM1500
5669,Khalid Liyana,42,Malacca,FTKEK,8,RM1000
5670,Noah Mastura,48,Kedah,FPTT,8,RM500
5671,Charlie Smith,40,Kedah,FTMK,9,RM1500
5672,Ismail Azlan,39,Johor,FPTT,1,RM1000
5673,Sophia Syarif,41,Selangor,FPTT,6,RM1500
5674,Musa Naima,38,Johor,FTMK,7,RM500
5675,Nordin Williams,46,Malacca,FTKEK,8,RM500
5676,Amsyar Naima,24,Malacca,FTMK,5,RM1000
5677,Hassan Huda,35,Malacca,FTKEK,2,RM1000
5678,Ahmed Sabrina,26,Malacca,FTKEK,6,RM1000
5679,Harry Fatima,20,Terengganu,FTKEK,6,RM500
5680,Najib Haziq,48,Selangor,FTKEK,6,RM1000
5681,Ahmed Khairul,48,Selangor,FPTT,7,RM1000
5682,Mustafa Brown,41,Selangor,FTKEK,1,RM1500
5683,Wan Munira,41,Malacca,FTMK,5,RM500
5684,Isla Asraf,19,Johor,FTMK,5,RM1000
5685,Anwar Ahnaf,44,Malacca,FPTT,6,RM500
5686,Grace Zahra,45,Malacca,FTKEK,9,RM1000
5687,Amelia Sabrina,21,Terengganu,FTMK,5,RM500
5688,Zayd Cooper,22,Selangor,FPTT,2,RM1000
5689,Bilal Fatimah,35,Kedah,FTKEK,9,RM1500
5690,Harry Singh,35,Johor,FTMK,3,RM1000
5691,Emily Patel,42,Terengganu,FPTT,1,RM1500
5692,Jibril Azlan,36,Malacca,FTMK,4,RM500
5693,Ali Masyitah,23,Terengganu,FPTT,8,RM1000
5694,Jack Singh,21,Selangor,FTMK,3,RM1500
5695,Mia Huda,38,Selangor,FTKEK,2,RM500
5696,Sophie Robinson,35,Johor,FTKEK,2,RM1500
5697,Zayd Syarif,30,Johor,FPTT,6,RM1500
5698,Nasir White,41,Terengganu,FTMK,1,RM500
5699,Mustafa Huda,26,Kedah,FPTT,6,RM1500
5700,Anwar Khairul,44,Johor,FTMK,7,RM1500
5701,Khalid Jones,26,Johor,FTKEK,1,RM500
5702,Wan Liyana,37,Malacca,FTKEK,8,RM1000
5703,Kasturi Munira,28,Terengganu,FPTT,6,RM1000
5704,Jibril Hall,21,Kedah,FPTT,6,RM500
5705,Muhamad Layla,41,Selangor,FPTT,7,RM1000
5706,Hassan Huda,20,Terengganu,FTKEK,2,RM1500
5707,Zayd Thompson,47,Selangor,FTKEK,6,RM1500
5708,Abdullah Layla,40,Selangor,FTKEK,8,RM1500
5709,Ahmed Evans,31,Malacca,FPTT,3,RM1000
5710,Jack Smith,43,Kedah,FTKEK,8,RM500
5711,Muhammad Munira,41,Selangor,FTKEK,5,RM1000
5712,Amsyar Davies,42,Malacca,FPTT,6,RM500
5713,Yusuf Johnson,19,Johor,FTKEK,2,RM1000
5714,Charlie Munira,43,Terengganu,FPTT,4,RM1000
5715,Olivia Nour,33,Terengganu,FTMK,5,RM500
5716,Charlie Wilson,26,Terengganu,FPTT,2,RM500
5717,Khalid Walker,38,Malacca,FPTT,2,RM1000
5718,Muhamad Wright,46,Terengganu,FTKEK,3,RM500
5719,Poppy Williams,38,Malacca,FPTT,5,RM1500
5720,Amelia Fatima,28,Kedah,FTMK,1,RM1000
5721,Raja Masyitah,22,Johor,FTKEK,6,RM500
5722,Tariq Layla,36,Kedah,FTMK,9,RM1000
5723,Jibril Singh,26,Kedah,FPTT,4,RM500
5724,Wan Safiya,23,Terengganu,FTMK,7,RM1500
5725,Oliver Sara,32,Kedah,FTKEK,1,RM500
5726,Yusuf Walker,28,Malacca,FTMK,8,RM500
5727,Emily Taylor,36,Selangor,FTKEK,1,RM500
5728,Omar Zuhairy,23,Kedah,FPTT,4,RM500
5729,Abdullah Davies,20,Johor,FTMK,4,RM1000
5730,Mustafa Ahnaf,46,Malacca,FPTT,8,RM500
5731,Jibril Munira,21,Kedah,FTMK,8,RM1500
5732,Mustafa Haziq,40,Johor,FPTT,9,RM1500
5733,Ahmed Aisha,28,Selangor,FTKEK,9,RM500
5734,Isla Edwards,31,Malacca,FPTT,5,RM500
5735,Sophia Farida,38,Terengganu,FTKEK,5,RM1500
5736,Emily Asraf,45,Malacca,FTMK,3,RM500
5737,Olivia Zuraidah,28,Terengganu,FTMK,9,RM500
5738,Harry Khairul,19,Malacca,FPTT,4,RM1500
5739,Poppy Davies,45,Johor,FPTT,8,RM500
5740,Olivia Taylor,38,Selangor,FTKEK,5,RM1000
5741,Hassan Syerina,35,Kedah,FTMK,8,RM1000
5742,Yusuf Fatima,38,Terengganu,FPTT,8,RM1500
5743,Mahathir Liyana,40,Malacca,FTKEK,1,RM500
5744,Abdullah Munira,31,Selangor,FTMK,9,RM1500
5745,George Haziq,28,Malacca,FTKEK,5,RM1500
5746,Nik Khadijah,29,Malacca,FPTT,8,RM1500
5747,Isla Singh,25,Terengganu,FTMK,4,RM1500
5748,Alfie Zuraini,48,Selangor,FPTT,6,RM1500
5749,Mustafa Munira,46,Kedah,FTMK,2,RM500
5750,Tengku Khairul,25,Malacca,FPTT,1,RM500
5751,Abdul Ahnaf,45,Terengganu,FTKEK,8,RM1000
5752,Yusuf Naima,38,Kedah,FPTT,4,RM1500
5753,Ibrahim White,48,Kedah,FTKEK,9,RM1500
5754,Tengku Azlan,23,Terengganu,FPTT,6,RM500
5755,Isla Haziq,40,Johor,FTKEK,9,RM1500
5756,Sulaiman White,24,Selangor,FPTT,1,RM1500
5757,Oscar Williams,37,Kedah,FTMK,7,RM1500
5758,Kasturi Fatima,38,Malacca,FTMK,7,RM500
5759,Musa Naima,32,Selangor,FPTT,6,RM1000
5760,Abdullah Hall,20,Johor,FTKEK,5,RM500
5761,Anwar Khairul,43,Malacca,FTKEK,3,RM500
5762,Nasir Lewis,21,Kedah,FPTT,9,RM500
5763,Noah Aisha,44,Terengganu,FTMK,6,RM1500
5764,Ibrahim Zuraidah,34,Malacca,FTMK,2,RM1000
5765,Raja Robinson,24,Kedah,FTKEK,7,RM500
5766,Rashid Williams,26,Selangor,FTMK,3,RM1500
5767,Harry Syerina,46,Kedah,FTMK,7,RM1000
5768,James Safiya,19,Johor,FPTT,5,RM1000
5769,Nordin Sara,24,Kedah,FTMK,4,RM1500
5770,Kasturi Zainab,33,Terengganu,FTKEK,7,RM1000
5771,Abdul Hall,26,Malacca,FTKEK,2,RM1500
5772,Sulaiman Thompson,28,Malacca,FTKEK,4,RM1000
5773,Kasturi Azlan,24,Terengganu,FTMK,2,RM500
5774,Ismail Johnson,37,Kedah,FPTT,8,RM500
5775,Isla Munira,26,Kedah,FTKEK,1,RM1500
5776,Isla Patel,30,Johor,FTMK,5,RM1500
5777,Nasir Jones,34,Johor,FTKEK,9,RM500
5778,Charlie Syarif,39,Johor,FTKEK,3,RM1000
5779,Ibrahim Fatima,23,Terengganu,FTMK,6,RM1000
5780,Poppy Aisha,23,Johor,FTMK,7,RM1000
5781,Freddie Johnson,26,Kedah,FTMK,5,RM1500
5782,Emily Haziq,45,Malacca,FPTT,4,RM1000
5783,Noah Lewis,34,Kedah,FPTT,2,RM500
5784,Ali Sara,44,Malacca,FTKEK,6,RM1000
5785,Mia Wright,20,Terengganu,FPTT,6,RM1500
5786,Olivia Syarif,39,Malacca,FTMK,2,RM1000
5787,Isla Yasmin,48,Selangor,FTMK,4,RM1000
5788,George Yasmin,27,Johor,FPTT,2,RM1500
5789,Abdullah Masyitah,25,Malacca,FPTT,1,RM1500
5790,Grace Wright,32,Johor,FTMK,1,RM1000
5791,Emily Patel,21,Kedah,FTKEK,5,RM1000
5792,Ismail Syarif,44,Kedah,FTKEK,5,RM1500
5793,Ismail Sabrina,22,Malacca,FPTT,6,RM1500
5794,Sophia Zuraini,26,Kedah,FPTT,4,RM1500
5795,Abdullah Hana,47,Malacca,FTKEK,1,RM500
5796,Amelia Murphy,44,Selangor,FTKEK,6,RM500
5797,Kasturi Wilson,33,Johor,FPTT,8,RM500
5798,Amelia Wright,21,Terengganu,FTMK,2,RM1500
5799,Charlie Zainab,22,Selangor,FTMK,7,RM1000
5800,Amelia Wilson,33,Kedah,FTMK,2,RM1500
5801,Grace Hana,35,Selangor,FTMK,9,RM500
5802,Ahmed Wilson,39,Malacca,FTMK,5,RM1500
5803,Alfie Mastura,26,Malacca,FTKEK,6,RM1000
5804,Alfie Yasmin,22,Kedah,FTKEK,5,RM500
5805,Khalid Thompson,29,Selangor,FTKEK,6,RM1500
5806,Harry Davies,34,Malacca,FTMK,4,RM1000
5807,Adam Singh,22,Kedah,FPTT,9,RM1000
5808,Nordin Syerina,20,Selangor,FTMK,3,RM500
5809,Kasturi Patel,20,Terengganu,FTKEK,7,RM1000
5810,Wan Munira,38,Terengganu,FPTT,4,RM500
5811,Nasir Yasmin,42,Selangor,FTMK,9,RM500
5812,Mia Fatimah,23,Kedah,FTMK,9,RM500
5813,Ava Amina,47,Terengganu,FTKEK,4,RM1500
5814,Sophie Evans,43,Selangor,FPTT,8,RM1000
5815,Ahmed Munira,35,Kedah,FTMK,4,RM1500
5816,Raja Taylor,32,Selangor,FTKEK,1,RM1000
5817,Kasturi Sumayyah,35,Malacca,FTMK,6,RM1500
5818,Sulaiman Liyana,45,Selangor,FTKEK,8,RM1000
5819,Mustafa Mariam,38,Selangor,FTKEK,1,RM1500
5820,Ahmed Nour,23,Selangor,FPTT,3,RM1500
5821,Harry Safiya,43,Kedah,FPTT,8,RM1500
5822,Mustafa Zahra,41,Johor,FTMK,1,RM1000
5823,Yusuf Brown,33,Kedah,FTMK,1,RM1000
5824,Oliver Yasmin,43,Malacca,FTMK,9,RM1500
5825,Alfie Wilson,36,Malacca,FTKEK,5,RM500
5826,Khalid Lubna,44,Johor,FTMK,1,RM1000
5827,George Syarif,48,Selangor,FTMK,6,RM500
5828,Isla Cooper,25,Malacca,FTMK,2,RM1000
5829,Jack Edwards,20,Kedah,FTKEK,9,RM1500
5830,Ahmed Sabrina,28,Selangor,FTKEK,1,RM1000
5831,Omar Zahra,26,Kedah,FPTT,6,RM1000
5832,Idris Williams,46,Johor,FTMK,7,RM500
5833,Yusuf Taylor,44,Kedah,FTMK,4,RM1000
5834,Nik Fatima,29,Malacca,FTKEK,6,RM500
5835,Olivia Syarif,40,Malacca,FTMK,7,RM1000
5836,Nordin Asraf,43,Kedah,FTKEK,4,RM1000
5837,Kasturi Fatima,24,Kedah,FTKEK,1,RM1000
5838,Emily Fatimah,44,Johor,FTKEK,2,RM1500
5839,Isla Syarif,21,Kedah,FTMK,4,RM1000
5840,Freddie Haziq,39,Johor,FPTT,3,RM1000
5841,James Zuhairy,19,Johor,FPTT,1,RM500
5842,Jack Munira,23,Terengganu,FPTT,6,RM500
5843,Harry Johnson,26,Kedah,FTMK,8,RM1500
5844,Ismail Johnson,37,Kedah,FPTT,2,RM1000
5845,Ibrahim Zuraini,42,Johor,FPTT,2,RM1500
5846,Mustafa Safiya,31,Terengganu,FTMK,8,RM1500
5847,Sophia Azlan,26,Kedah,FPTT,2,RM500
5848,Charlie Najiah,21,Johor,FTKEK,6,RM500
5849,Abdullah Amina,20,Johor,FTKEK,3,RM1000
5850,Najib Williams,40,Selangor,FPTT,2,RM1500
5851,Isla Amina,35,Selangor,FPTT,8,RM500
5852,Harry Naima,31,Kedah,FTMK,9,RM500
5853,Nordin Huda,30,Kedah,FTMK,1,RM1500
5854,Najib Robinson,38,Terengganu,FTMK,8,RM1000
5855,Zayd Patel,42,Malacca,FPTT,3,RM1500
5856,Najib Hana,31,Johor,FTMK,9,RM500
5857,Oliver Brown,36,Selangor,FPTT,8,RM1000
5858,Jack Zahra,45,Malacca,FTMK,4,RM500
5859,Zayd Zahra,29,Johor,FTMK,6,RM500
5860,Harry Lewis,48,Johor,FTMK,6,RM1000
5861,Freddie Green,23,Malacca,FTMK,6,RM500
5862,Olivia Farida,19,Malacca,FPTT,4,RM1500
5863,Nik White,29,Malacca,FPTT,6,RM1000
5864,Najib Thompson,44,Selangor,FTMK,5,RM500
5865,Mustafa Syarif,46,Johor,FTMK,9,RM500
5866,Olivia Asraf,30,Terengganu,FTKEK,3,RM500
5867,Ibrahim Masyitah,25,Johor,FTKEK,9,RM1000
5868,Ahmed Wilson,27,Kedah,FPTT,2,RM500
5869,Harry Johnson,48,Terengganu,FTMK,5,RM1000
5870,Mia Lubna,47,Johor,FPTT,8,RM500
5871,Nik Khadijah,20,Terengganu,FPTT,1,RM1500
5872,Alfie Davies,21,Malacca,FPTT,6,RM1000
5873,Zayd Zuhairy,41,Kedah,FTMK,5,RM1000
5874,Oscar Yasmin,19,Terengganu,FPTT,9,RM1000
5875,Alfie Nour,21,Kedah,FTMK,1,RM1000
5876,Muhammad Williams,19,Terengganu,FTKEK,5,RM1500
5877,Nik Lewis,26,Terengganu,FPTT,6,RM1500
5878,Jack Walker,27,Selangor,FTMK,7,RM1500
5879,Harry Munira,24,Selangor,FTMK,3,RM1000
5880,Emily Ahnaf,37,Selangor,FTMK,8,RM500
5881,Hamza Zainab,41,Terengganu,FTKEK,3,RM1000
5882,George Fatima,31,Terengganu,FPTT,3,RM1500
5883,Harry Davies,31,Selangor,FTKEK,4,RM1500
5884,Anwar Singh,19,Terengganu,FTKEK,3,RM1000
5885,Nordin Mariam,47,Kedah,FPTT,7,RM500
5886,Emily Safiya,26,Selangor,FTKEK,5,RM1000
5887,Ali Asraf,19,Terengganu,FTKEK,7,RM500
5888,Muhamad Jones,36,Terengganu,FPTT,3,RM1000
5889,George Fatima,47,Kedah,FTMK,3,RM500
5890,Idris Farida,39,Johor,FTMK,8,RM500
5891,Amsyar Murphy,39,Kedah,FTMK,7,RM500
5892,Adam Huda,45,Kedah,FTMK,6,RM500
5893,Kasturi Robinson,47,Terengganu,FPTT,8,RM500
5894,Omar Zuraini,41,Malacca,FTMK,7,RM1000
5895,Nordin Fatima,21,Selangor,FTMK,4,RM1000
5896,Bilal Williams,28,Johor,FTMK,2,RM1500
5897,Sophia Patel,31,Kedah,FTKEK,1,RM1000
5898,Muhammad Haikal,43,Selangor,FTMK,4,RM1500
5899,Ali Azlan,32,Malacca,FPTT,7,RM500
5900,Adam Hall,30,Johor,FTKEK,4,RM1500
5901,Nordin Mastura,20,Terengganu,FTMK,3,RM1000
5902,Hassan Layla,34,Kedah,FPTT,8,RM1500
5903,Raja Lewis,23,Malacca,FTKEK,8,RM1000
5904,Sulaiman Mastura,46,Terengganu,FPTT,1,RM1000
5905,Freddie Robinson,22,Malacca,FPTT,6,RM1000
5906,Nordin Khairul,47,Malacca,FPTT,4,RM1500
5907,Zayd Zuhairy,25,Selangor,FTMK,2,RM500
5908,Jack Sabrina,44,Kedah,FTMK,3,RM500
5909,Ali Lewis,36,Malacca,FPTT,8,RM1000
5910,Mahathir Azlan,30,Terengganu,FPTT,2,RM1500
5911,Emily Edwards,34,Selangor,FTMK,7,RM500
5912,Grace Asraf,21,Kedah,FTMK,8,RM1500
5913,Sulaiman Taylor,32,Malacca,FPTT,3,RM500
5914,Ava Aisha,40,Malacca,FPTT,4,RM1500
5915,Kasturi Zainab,45,Johor,FPTT,3,RM500
5916,Amelia Walker,40,Terengganu,FPTT,1,RM1000
5917,Jack Patel,46,Malacca,FTKEK,4,RM1500
5918,Mahathir Ahnaf,30,Malacca,FTMK,9,RM1000
5919,Ali Asraf,48,Kedah,FPTT,4,RM1000
5920,Khalid Lewis,38,Terengganu,FTKEK,5,RM1000
5921,Jacob Huda,41,Kedah,FTKEK,4,RM500
5922,Idris Singh,31,Kedah,FTMK,4,RM1000
5923,Amsyar Mastura,34,Malacca,FTKEK,2,RM1000
5924,Noah Mariam,47,Kedah,FPTT,8,RM500
5925,Ibrahim Zainab,37,Johor,FTMK,3,RM500
5926,Ahmed Haziq,31,Selangor,FTMK,8,RM1000
5927,Jibril Taylor,34,Malacca,FTMK,1,RM500
5928,Tariq Munira,37,Selangor,FTMK,5,RM1500
5929,Rashid Syerina,24,Kedah,FPTT,7,RM500
5930,Wan Sumayyah,29,Johor,FTKEK,9,RM500
5931,Ava Najiah,41,Terengganu,FPTT,3,RM1500
5932,Isabella Liyana,31,Johor,FPTT,7,RM1500
5933,Oscar Naima,30,Malacca,FTMK,9,RM1000
5934,Adam Zuhairy,46,Selangor,FTMK,5,RM1000
5935,James Williams,20,Terengganu,FTMK,4,RM500
5936,Jacob Huda,36,Kedah,FTKEK,8,RM500
5937,Mustafa Lewis,31,Kedah,FPTT,8,RM1500
5938,Olivia Thompson,35,Kedah,FPTT,5,RM1000
5939,Khalid Brown,19,Terengganu,FPTT,1,RM500
5940,Poppy Naima,29,Johor,FTMK,7,RM500
5941,Nik Taylor,46,Malacca,FTKEK,9,RM500
5942,Alfie Zuraidah,22,Kedah,FTKEK,1,RM500
5943,Abdul Aisha,30,Terengganu,FTKEK,3,RM1000
5944,Amsyar Mariam,44,Malacca,FTMK,4,RM1500
5945,Poppy Walker,21,Malacca,FTMK,8,RM1000
5946,Mia Murphy,36,Terengganu,FTMK,5,RM1500
5947,Nik Fatimah,43,Johor,FTMK,2,RM1000
5948,Adam Syarif,20,Selangor,FPTT,2,RM500
5949,Jibril Zainab,35,Kedah,FPTT,6,RM1500
5950,Isabella Zainab,45,Johor,FTMK,9,RM1500
5951,Omar Fatima,24,Johor,FPTT,7,RM500
5952,Isabella Najiah,47,Kedah,FPTT,6,RM1500
5953,Alfie Zuraidah,26,Malacca,FTKEK,3,RM1500
5954,Emily Lewis,45,Selangor,FTMK,1,RM500
5955,Jack Williams,28,Johor,FPTT,6,RM1500
5956,Alfie Yasmin,40,Selangor,FTMK,2,RM1000
5957,Tariq Amina,25,Selangor,FPTT,9,RM500
5958,George Mariam,21,Johor,FTMK,5,RM1500
5959,Khalid Brown,45,Kedah,FTMK,2,RM500
5960,Ava Masyitah,27,Selangor,FTKEK,5,RM500
5961,Isla Haikal,34,Terengganu,FTMK,8,RM1500
5962,Najib Najiah,33,Johor,FTKEK,6,RM1000
5963,Charlie Ahnaf,36,Malacca,FTMK,4,RM1000
5964,Noah Yasmin,20,Kedah,FTMK,2,RM1500
5965,Isla Davies,27,Johor,FTKEK,4,RM500
5966,Najib Munira,44,Kedah,FPTT,2,RM1000
5967,Anwar Safiya,40,Selangor,FTKEK,6,RM1500
5968,Ali Mariam,40,Malacca,FPTT,9,RM1500
5969,Ali Johnson,39,Malacca,FTKEK,4,RM500
5970,Jibril Haikal,32,Terengganu,FTKEK,4,RM1500
5971,Khalid Smith,35,Malacca,FPTT,4,RM1500
5972,Isla Brown,36,Johor,FTMK,5,RM500
5973,Mahathir Lubna,34,Johor,FTMK,5,RM500
5974,Jack Aisha,38,Selangor,FPTT,7,RM1500
5975,George Farida,26,Johor,FPTT,1,RM1500
5976,Mustafa Walker,48,Malacca,FTMK,4,RM1500
5977,Poppy Patel,42,Terengganu,FTMK,1,RM500
5978,Isabella Singh,34,Johor,FTKEK,9,RM1500
5979,Noah Mariam,45,Malacca,FTMK,3,RM1500
5980,Tengku Zahra,25,Malacca,FTMK,4,RM1500
5981,Poppy Williams,33,Malacca,FTMK,5,RM1500
5982,Jack Patel,47,Terengganu,FTMK,4,RM1500
5983,Ava Asraf,29,Selangor,FTKEK,7,RM500
5984,Olivia Khadijah,26,Kedah,FPTT,6,RM1000
5985,Olivia Nour,27,Terengganu,FTMK,8,RM500
5986,Jack Davies,23,Malacca,FPTT,1,RM1500
5987,Olivia Munira,39,Johor,FPTT,3,RM1000
5988,Sulaiman Haziq,38,Johor,FPTT,8,RM1000
